date,code,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_userCount,player_id,player_fieldTranslations_nameTranslation_ar,isHome,shotType,situation,playerCoordinates_x,playerCoordinates_y,playerCoordinates_z,bodyPart,goalMouthLocation,goalMouthCoordinates_x,goalMouthCoordinates_y,goalMouthCoordinates_z,blockCoordinates_x,blockCoordinates_y,blockCoordinates_z,id,time,addedTime,timeSeconds,draw_start_x,draw_start_y,draw_block_x,draw_block_y,draw_end_x,draw_end_y,draw_goal_x,draw_goal_y,reversedPeriodTime,reversedPeriodTimeSeconds,incidentType,goalType,xg,xgot,shootoutOrder
08062019,8177117,Nikão,,,nikao,Nikão,M,10,496,139300,,False,save,assisted,13.3,29.1,0,left-foot,low-right,0.0,47.4,10.8,1.8,48.4,0.0,560726,33,,1955,29.1,13.3,48.4,1.8,52.6,0.0,52.6,89.2,13,745,shot,,,,
08062019,8177117,Dudu,,,dudu,Dudu,M,7,4183,147464,دودو,True,miss,assisted,30.8,54.6,0,right-foot,high-right,0.0,36.8,62.5,,,,560725,29,,1739,54.6,30.8,,,63.2,0.0,63.2,37.5,17,961,shot,,,,
08062019,8177117,Diogo Barbosa,,,diogo-barbosa,Diogo Barbosa,D,40,343,243107,,True,miss,regular,23.1,29.5,0,left-foot,right,0.0,39.8,2.8,12.4,45.7,0.0,560724,27,,1576,29.5,23.1,45.7,12.4,60.2,0.0,60.2,97.2,19,1124,shot,,,,
08062019,8177117,Deyverson,,,deyverson,Deyverson,F,16,1846,270287,ديفيرسون,True,miss,assisted,9.3,49.1,0,head,close-high,0.0,46.9,55.6,,,,560723,26,,1503,49.1,9.3,,,53.1,0.0,53.1,44.4,20,1197,shot,,,,
08062019,8177117,Rony,,,rony,Rony,F,10,3832,835260,روني,False,miss,assisted,3.0,38.8,0,head,high,0.0,50.9,75.0,,,,560722,14,,837,38.8,3.0,,,49.1,0.0,49.1,25.0,32,1863,shot,,,,
08062019,8177117,Nikão,,,nikao,Nikão,M,10,496,139300,,False,save,free-kick,25.9,25.6,0,left-foot,high-left,0.0,52.5,27.8,1.9,47.7,0.0,560721,13,,766,25.6,25.9,47.7,1.9,47.5,0.0,47.5,72.2,33,1934,shot,,,,
08062019,8177117,Dudu,,,dudu,Dudu,M,7,4183,147464,دودو,True,miss,assisted,11.2,72.8,0,right-foot,close-left,0.0,58.2,12.5,,,,560720,6,,337,72.8,11.2,,,41.8,0.0,41.8,87.5,40,2363,shot,,,,
02122020,9162997,Danilo,,,danilo,Danilo,M,28,3809,1064039,أوليفيرا ، دانيلو,True,goal,assisted,7.6,52.0,0,left-foot,low-left,0.0,52.3,15.2,,,,494132,90,4.0,5580,52.0,7.6,,,47.7,0.0,47.7,84.8,1,720,shot,regular,,,
02122020,9162997,Gabriel Menino,,,gabriel-menino,Gabriel Menino,M,25,1987,974556,,True,miss,assisted,16.0,35.3,0,right-foot,right,0.0,0.2,19.4,6.6,99.5,0.0,494129,90,2.0,5503,35.3,16.0,99.5,6.6,99.8,0.0,99.8,80.6,1,797,shot,,,,
02122020,9162997,Roberto Luzárraga,,,roberto-luzarraga,R. Luzárraga,D,4,5,877435,,False,miss,corner,8.3,55.8,0,head,high-left,0.0,60.0,86.1,,,,494125,90,,5359,55.8,8.3,,,40.0,0.0,40.0,13.9,1,41,shot,,,,
02122020,9162997,Juan Diego Rojas Caicedo,,,juan-diego-rojas-caicedo,J. D. R. Caicedo,F,,4,339997,,False,block,assisted,8.7,73.3,0,right-foot,low-right,0.0,47.4,19.0,5.7,66.1,0.0,494122,88,,5262,73.3,8.7,66.1,5.7,52.6,0.0,52.6,81.0,3,138,shot,,,,
02122020,9162997,José Valencia,,,jose-valencia,J. Valencia,F,,36,125886,,False,miss,assisted,17.4,71.9,0,right-foot,left,0.0,61.0,1.4,,,,494119,84,,5028,71.9,17.4,,,39.0,0.0,39.0,98.6,7,372,shot,,,,
02122020,9162997,Danilo,,,danilo,Danilo,M,28,3809,1064039,أوليفيرا ، دانيلو,True,miss,assisted,23.6,49.1,0,left-foot,close-left,0.0,57.3,19.4,,,,494116,76,,4535,49.1,23.6,,,42.7,0.0,42.7,80.6,15,865,shot,,,,
02122020,9162997,Zé Rafael,,,ze-rafael,Z. Rafael,M,8,1391,329069,,True,block,assisted,18.4,44.7,0,left-foot,low-right,0.0,46.8,19.0,6.4,50.2,0.0,494113,73,,4369,44.7,18.4,50.2,6.4,53.2,0.0,53.2,81.0,18,1031,shot,,,,
02122020,9162997,Charles Vélez,,,charles-velez,C. Vélez,M,17,10,925611,,False,block,assisted,9.3,70.9,0,right-foot,low-left,0.0,51.9,19.0,8.0,67.7,0.0,494112,71,,4238,70.9,9.3,67.7,8.0,48.1,0.0,48.1,81.0,20,1162,shot,,,,
02122020,9162997,Luis Cangá,,,luis-canga,L. Cangá,D,33,23,155776,,False,post,free-kick,26.1,70.3,0,right-foot,right,0.0,44.5,3.8,,,,494109,70,,4181,70.3,26.1,,,55.5,0.0,55.5,96.2,21,1219,shot,,,,
02122020,9162997,Gabriel Menino,,,gabriel-menino,Gabriel Menino,M,25,1987,974556,,True,save,regular,3.8,50.9,0,right-foot,low-centre,0.0,49.0,1.3,1.4,50.4,0.0,494106,69,,4095,50.9,3.8,50.4,1.4,51.0,0.0,51.0,98.7,22,1305,shot,,,,
02122020,9162997,Gabriel Menino,,,gabriel-menino,Gabriel Menino,M,25,1987,974556,,True,miss,assisted,6.7,49.3,0,head,close-right,0.0,41.3,12.5,5.7,50.9,0.0,494104,69,,4091,49.3,6.7,50.9,5.7,58.7,0.0,58.7,87.5,22,1309,shot,,,,
02122020,9162997,Gabriel Silva,Gabriel Silva,,gabriel-silva,Gabriel Silva,M,49,387,1046794,,True,miss,assisted,6.6,47.6,0,head,right,0.0,39.3,27.8,,,,494101,67,,3992,47.6,6.6,,,60.7,0.0,60.7,72.2,24,1408,shot,,,,
02122020,9162997,Jerry León,,,jerry-leon,J. León,D,5,5,889979,,False,save,assisted,23.5,60.4,0,right-foot,low-centre,0.0,50.3,2.5,1.6,51.6,0.0,494100,66,,3907,60.4,23.5,51.6,1.6,49.7,0.0,49.7,97.5,25,1493,shot,,,,
02122020,9162997,Gabriel Veron,,,gabriel-veron,G. Veron,F,7,2669,1002819,فيرون,True,goal,assisted,11.8,55.9,0,right-foot,low-left,0.0,53.7,5.1,,,,494098,60,,3573,55.9,11.8,,,46.3,0.0,46.3,94.9,31,1827,shot,regular,,,
02122020,9162997,José Valencia,,,jose-valencia,J. Valencia,F,,36,125886,,False,block,assisted,9.4,57.8,0,head,low-centre,0.0,51.4,19.0,7.0,55.4,0.0,494096,59,,3482,57.8,9.4,55.4,7.0,48.6,0.0,48.6,81.0,32,1918,shot,,,,
02122020,9162997,Juan Diego Rojas Caicedo,,,juan-diego-rojas-caicedo,J. D. R. Caicedo,F,,4,339997,,False,miss,assisted,16.1,52.4,0,right-foot,close-left,0.0,57.1,2.8,,,,494094,56,,3320,52.4,16.1,,,42.9,0.0,42.9,97.2,35,2080,shot,,,,
02122020,9162997,Willian,,,willian,Willian,F,11,606,146308,ويليان,True,goal,assisted,11.2,46.0,0,right-foot,low-left,0.0,53.4,9.5,,,,494092,52,,3100,46.0,11.2,,,46.6,0.0,46.6,90.5,39,2300,shot,regular,,,
02122020,9162997,Gabriel Veron,,,gabriel-veron,G. Veron,F,7,2669,1002819,فيرون,True,goal,assisted,18.3,54.9,0,right-foot,low-centre,0.0,50.6,5.1,,,,494091,49,,2912,54.9,18.3,,,49.4,0.0,49.4,94.9,42,2488,shot,regular,,,
02122020,9162997,José Valencia,,,jose-valencia,J. Valencia,F,,36,125886,,False,miss,assisted,15.5,45.8,0,right-foot,right,0.0,39.5,19.4,,,,494089,48,,2863,45.8,15.5,,,60.5,0.0,60.5,80.6,43,2537,shot,,,,
02122020,9162997,Matías Viña,,,matias-vina,M. Viña,D,17,1941,875295,"فينا, ماتياس",True,miss,assisted,9.8,46.6,0,right-foot,right,0.0,34.8,18.1,,,,494087,45,1.0,2746,46.6,9.8,,,65.2,0.0,65.2,81.9,1,2654,shot,,,,
02122020,9162997,José Valencia,,,jose-valencia,J. Valencia,F,,36,125886,,False,miss,free-kick,21.3,31.5,0,right-foot,close-high,0.0,52.4,47.2,,,,494085,38,,2250,31.5,21.3,,,47.6,0.0,47.6,52.8,8,450,shot,,,,
02122020,9162997,Janner Corozo,,,janner-corozo,J. Corozo,M,13,60,868275,,False,save,assisted,22.2,28.3,0,right-foot,low-right,0.0,47.8,3.2,2.8,48.4,0.0,494084,35,,2072,28.3,22.2,48.4,2.8,52.2,0.0,52.2,96.8,11,628,shot,,,,
02122020,9162997,Patrick de Paula,,,patrick-de-paula,Patrick de Paula,M,8,729,1015291,,True,goal,regular,23.2,49.1,0,left-foot,high-right,0.0,45.7,33.5,,,,494082,29,,1709,49.1,23.2,,,54.3,0.0,54.3,66.5,17,991,shot,regular,,,
02122020,9162997,Gabriel Veron,,,gabriel-veron,G. Veron,F,7,2669,1002819,فيرون,True,miss,corner,8.5,38.8,0,head,right,0.0,36.3,9.7,1.4,58.7,0.0,494080,23,,1337,38.8,8.5,58.7,1.4,63.7,0.0,63.7,90.3,23,1363,shot,,,,
02122020,9162997,Gabriel Menino,,,gabriel-menino,Gabriel Menino,M,25,1987,974556,,True,save,regular,26.1,72.3,0,right-foot,high-right,0.0,48.1,27.8,2.8,53.8,0.0,494078,17,,1007,72.3,26.1,53.8,2.8,51.9,0.0,51.9,72.2,29,1693,shot,,,,
02122020,9162997,Danilo,,,danilo,Danilo,M,28,3809,1064039,أوليفيرا ، دانيلو,True,block,assisted,24.8,58.6,0,left-foot,low-centre,0.0,50.9,19.0,11.2,53.4,0.0,494077,17,,967,58.6,24.8,53.4,11.2,49.1,0.0,49.1,81.0,29,1733,shot,,,,
02122020,9162997,Lucas Lima,,,lucas-lima,L. Lima,M,23,988,244589,,True,miss,assisted,8.8,60.2,0,right-foot,close-high,0.0,51.9,58.3,,,,494075,7,,384,60.2,8.8,,,48.1,0.0,48.1,41.7,39,2316,shot,,,,
02122020,9162997,José Valencia,,,jose-valencia,J. Valencia,F,,36,125886,,False,save,fast-break,19.2,70.7,0,right-foot,low-centre,0.0,49.0,2.5,1.4,51.6,0.0,494073,6,,353,70.7,19.2,51.6,1.4,51.0,0.0,51.0,97.5,40,2347,shot,,,,
02122020,9162997,Gustavo Scarpa,,,gustavo-scarpa,Gustavo Scarpa,M,31,6377,559036,"سكاربا, غوستافو",True,block,corner,10.8,35.8,0,left-foot,low-left,0.0,52.2,19.0,2.4,45.1,0.0,494071,6,,318,35.8,10.8,45.1,2.4,47.8,0.0,47.8,81.0,40,2382,shot,,,,
20102021,9885176,Gabriel Veron,,,gabriel-veron,G. Veron,F,7,2669,1002819,فيرون,False,save,assisted,13.4,48.1,0,right-foot,low-centre,0.0,49.5,6.3,9.9,47.8,0.0,857500,90,7.0,5794,48.1,13.4,47.8,9.9,50.5,0.0,50.5,93.7,1,506,shot,,,,
20102021,9885176,Cléber,,,cleber,Cléber,F,89,151,975207,,True,goal,assisted,9.2,60.3,0,right-foot,low-centre,0.0,48.6,7.6,,,,857499,89,,5306,60.3,9.2,,,51.4,0.0,51.4,92.4,2,94,shot,regular,,,
20102021,9885176,Steven Mendoza,,,steven-mendoza,S. Mendoza,M,20,840,354510,,True,block,assisted,25.4,40.4,0,left-foot,low-centre,0.0,49.2,19.0,17.9,43.5,0.0,857497,87,,5208,40.4,25.4,43.5,17.9,50.8,0.0,50.8,81.0,4,192,shot,,,,
20102021,9885176,Deyverson,,,deyverson,Deyverson,F,16,1846,270287,ديفيرسون,False,save,assisted,7.4,70.5,0,right-foot,low-centre,0.0,51.3,1.3,2.9,58.7,0.0,857495,83,,4966,70.5,7.4,58.7,2.9,48.7,0.0,48.7,98.7,8,434,shot,,,,
20102021,9885176,Breno Lopes,,,breno-lopes,Breno Lopes,F,19,783,937552,,False,save,fast-break,9.1,61.4,0,right-foot,low-centre,0.0,49.7,8.2,6.4,57.6,0.0,857493,76,,4557,61.4,9.1,57.6,6.4,50.3,0.0,50.3,91.8,15,843,shot,,,,
20102021,9885176,Cléber,,,cleber,Cléber,F,89,151,975207,,True,miss,corner,7.3,48.2,0,right-foot,close-high,0.0,47.7,48.6,,,,857491,76,,4515,48.2,7.3,,,52.3,0.0,52.3,51.4,15,885,shot,,,,
20102021,9885176,Lima,,,lima,Lima,M,45,552,807850,,True,save,corner,6.4,28.5,0,right-foot,low-left,0.0,54.5,4.4,1.2,45.1,0.0,857489,75,,4464,28.5,6.4,45.1,1.2,45.5,0.0,45.5,95.6,16,936,shot,,,,
20102021,9885176,Deyverson,,,deyverson,Deyverson,F,16,1846,270287,ديفيرسون,False,goal,assisted,7.3,42.9,0,left-foot,low-left,0.0,53.5,17.1,,,,857488,72,,4263,42.9,7.3,,,46.5,0.0,46.5,82.9,19,1137,shot,regular,,,
20102021,9885176,Gustavo Gómez,,,gustavo-gomez,G. Gómez,D,15,2799,220833,غوميز,False,miss,set-piece,9.1,53.6,0,head,high,0.0,47.9,75.0,,,,857486,65,,3898,53.6,9.1,,,52.1,0.0,52.1,25.0,26,1502,shot,,,,
20102021,9885176,Gabriel Santos,,,gabriel-santos,Gabriel Santos,F,90,77,1010620,,True,block,regular,23.8,59.8,0,left-foot,low-centre,0.0,50.3,19.0,20.7,58.5,0.0,857484,58,,3444,59.8,23.8,58.5,20.7,49.7,0.0,49.7,81.0,33,1956,shot,,,,
20102021,9885176,Luiz Otávio,,,luiz-otavio,L. Otávio,D,13,157,871204,,True,miss,set-piece,7.3,58.8,0,head,close-right,0.0,43.2,12.5,,,,857482,56,,3300,58.8,7.3,,,56.8,0.0,56.8,87.5,35,2100,shot,,,,
20102021,9885176,Lima,,,lima,Lima,M,45,552,807850,,True,miss,assisted,20.9,34.0,0,right-foot,high-right,0.0,42.2,81.9,,,,857481,51,,3020,34.0,20.9,,,57.8,0.0,57.8,18.1,40,2380,shot,,,,
20102021,9885176,Lima,,,lima,Lima,M,45,552,807850,,True,save,regular,22.6,43.5,0,right-foot,low-centre,0.0,51.3,3.8,1.8,50.0,0.0,857479,50,,2952,43.5,22.6,50.0,1.8,48.7,0.0,48.7,96.2,41,2448,shot,,,,
20102021,9885176,Zé Rafael,,,ze-rafael,Z. Rafael,M,8,1391,329069,,False,goal,free-kick,21.5,44.9,0,right-foot,high-left,0.0,53.9,21.5,,,,857477,45,4.0,2885,44.9,21.5,,,46.1,0.0,46.1,78.5,1,2515,shot,regular,,,
20102021,9885176,Vina,,,vina,Vina,M,29,1285,1101714,فينا,True,block,assisted,22.8,74.6,0,right-foot,low-left,0.0,52.1,19.0,19.7,70.9,0.0,857476,43,,2569,74.6,22.8,70.9,19.7,47.9,0.0,47.9,81.0,3,131,shot,,,,
20102021,9885176,Vina,,,vina,Vina,M,29,1285,1101714,فينا,True,save,assisted,15.2,53.4,0,right-foot,low-right,0.0,47.5,5.1,1.1,51.4,0.0,857475,41,,2432,53.4,15.2,51.4,1.1,52.5,0.0,52.5,94.9,5,268,shot,,,,
20102021,9885176,Raphael Veiga,,,raphael-veiga,Raphael Veiga,M,23,8015,840020,رافائيل فييغا,False,miss,assisted,21.5,69.6,0,left-foot,left,0.0,65.4,5.6,,,,857474,40,,2367,69.6,21.5,,,34.6,0.0,34.6,94.4,6,333,shot,,,,
20102021,9885176,Erick,,,erick,Erick,M,11,441,895650,,True,save,set-piece,21.8,62.7,0,left-foot,low-left,0.0,54.1,4.4,1.8,51.1,0.0,857473,37,,2170,62.7,21.8,51.1,1.8,45.9,0.0,45.9,95.6,9,530,shot,,,,
20102021,9885176,Marlon,,,marlon,Marlon,M,28,30,866574,,True,block,assisted,28.9,56.9,0,right-foot,low-left,0.0,52.3,19.0,27.1,56.3,0.0,857472,36,,2115,56.9,28.9,56.3,27.1,47.7,0.0,47.7,81.0,10,585,shot,,,,
20102021,9885176,Rony,,,rony,Rony,F,10,3832,835260,روني,False,miss,assisted,2.9,63.9,0,right-foot,high,0.0,45.0,75.0,,,,857471,30,,1782,63.9,2.9,,,55.0,0.0,55.0,25.0,16,918,shot,,,,
20102021,9885176,Igor,,,igor,Igor,D,98,31,1017027,,True,miss,assisted,19.7,71.1,0,right-foot,close-high-right,0.0,41.7,43.1,,,,857470,24,,1418,71.1,19.7,,,58.3,0.0,58.3,56.9,22,1282,shot,,,,
20102021,9885176,Felipe Melo,,,felipe-melo,F. Melo,D,30,1449,4811,,False,miss,assisted,26.0,51.0,0,right-foot,high,0.0,55.8,87.5,,,,857469,23,,1356,51.0,26.0,,,44.2,0.0,44.2,12.5,23,1344,shot,,,,
20102021,9885176,Rony,,,rony,Rony,F,10,3832,835260,روني,False,block,assisted,18.8,74.0,0,right-foot,low-centre,0.0,48.5,19.0,14.7,69.1,0.0,857468,20,,1177,74.0,18.8,69.1,14.7,51.5,0.0,51.5,81.0,26,1523,shot,,,,
20102021,9885176,Gustavo Gómez,,,gustavo-gomez,G. Gómez,D,15,2799,220833,غوميز,False,miss,corner,7.3,45.0,0,head,close-left,0.0,59.0,13.9,2.9,45.1,0.0,857467,11,,635,45.0,7.3,45.1,2.9,41.0,0.0,41.0,86.1,35,2065,shot,,,,
20102021,9885176,Dudu,,,dudu,Dudu,M,7,4183,147464,دودو,False,block,assisted,7.5,25.8,0,right-foot,low-left,0.0,53.8,19.0,6.6,28.3,0.0,857466,11,,606,25.8,7.5,28.3,6.6,46.2,0.0,46.2,81.0,35,2094,shot,,,,
20102021,9885176,Fernando Sobral,,,fernando-sobral,F. Sobral,M,88,367,931479,,True,miss,assisted,6.3,62.0,0,right-foot,close-right,0.0,43.2,27.8,,,,857465,4,,181,62.0,6.3,,,56.8,0.0,56.8,72.2,42,2519,shot,,,,
16032019,8108016,Ricardo Goulart,,,ricardo-goulart,Ricardo Goulart,F,,415,151993,,False,miss,regular,44.2,47.9,0,left-foot,left,0.0,64.4,13.9,,,,50476,90,3.0,5557,47.9,44.2,,,35.6,0.0,35.6,86.1,1,743,shot,,,,
16032019,8108016,Robert Arboleda,,,robert-arboleda,R. Arboleda,D,5,1623,338937,أربوليدا,True,block,throw-in-set-piece,9.8,48.0,0,head,,,,,7.6,48.7,0.0,50475,88,,5267,48.0,9.8,48.7,7.6,,,,,3,133,shot,,,,
16032019,8108016,Carlos Eduardo,,,carlos-eduardo,Carlos Eduardo,F,28,206,795295,,False,goal,assisted,21.8,33.1,0,right-foot,high-left,0.0,52.9,34.2,,,,50474,80,,4753,33.1,21.8,,,47.1,0.0,47.1,65.8,11,647,shot,regular,,,
16032019,8108016,Gustavo Scarpa,,,gustavo-scarpa,Gustavo Scarpa,M,31,6377,559036,"سكاربا, غوستافو",False,save,assisted,26.0,73.4,0,left-foot,low-centre,0.0,51.3,14.6,2.0,51.4,0.0,50473,78,,4673,73.4,26.0,51.4,2.0,48.7,0.0,48.7,85.4,13,727,shot,,,,
16032019,8108016,Gustavo Scarpa,,,gustavo-scarpa,Gustavo Scarpa,M,31,6377,559036,"سكاربا, غوستافو",False,save,assisted,26.8,64.2,0,left-foot,high-centre,0.0,50.0,27.8,2.9,52.7,0.0,50472,78,,4648,64.2,26.8,52.7,2.9,50.0,0.0,50.0,72.2,13,752,shot,,,,
16032019,8108016,Victor Luis,,,victor-luis,Victor Luis,D,26,257,252781,,False,block,free-kick,29.8,50.7,0,left-foot,,,,,18.5,50.5,0.0,50471,72,,4295,50.7,29.8,50.5,18.5,,,,,19,1105,shot,,,,
16032019,8108016,Luan,,,luan,Luan,M,8,622,942426,لوان,True,miss,regular,18.5,52.4,0,right-foot,high-left,0.0,59.5,47.2,,,,50470,68,,4069,52.4,18.5,,,40.5,0.0,40.5,52.8,23,1331,shot,,,,
16032019,8108016,Gonzalo Carneiro,,,gonzalo-carneiro,G. Carneiro,F,20,164,805239,,True,miss,assisted,23.6,33.5,0,right-foot,right,0.0,28.1,1.4,11.9,48.4,0.0,50469,68,,4042,33.5,23.6,48.4,11.9,71.9,0.0,71.9,98.6,23,1358,shot,,,,
16032019,8108016,Ricardo Goulart,,,ricardo-goulart,Ricardo Goulart,F,,415,151993,,False,block,assisted,13.7,40.5,0,left-foot,,,,,12.3,41.2,0.0,50468,63,,3765,40.5,13.7,41.2,12.3,,,,,28,1635,shot,,,,
16032019,8108016,Gustavo Scarpa,,,gustavo-scarpa,Gustavo Scarpa,M,31,6377,559036,"سكاربا, غوستافو",False,miss,assisted,26.7,78.9,0,left-foot,close-left,0.0,59.2,4.2,,,,50467,57,,3403,78.9,26.7,,,40.8,0.0,40.8,95.8,34,1997,shot,,,,
16032019,8108016,Gustavo Scarpa,,,gustavo-scarpa,Gustavo Scarpa,M,31,6377,559036,"سكاربا, غوستافو",False,miss,assisted,26.8,57.1,0,left-foot,right,0.0,38.8,4.2,,,,50466,51,,3057,57.1,26.8,,,61.2,0.0,61.2,95.8,40,2343,shot,,,,
16032019,8108016,Carlos Eduardo,,,carlos-eduardo,Carlos Eduardo,F,28,206,795295,,False,miss,assisted,14.3,41.7,0,left-foot,right,0.0,35.1,6.9,,,,50465,48,,2853,41.7,14.3,,,64.9,0.0,64.9,93.1,43,2547,shot,,,,
16032019,8108016,Dudu,,,dudu,Dudu,M,7,4183,147464,دودو,False,miss,assisted,14.5,28.2,0,right-foot,close-right,0.0,43.5,16.7,,,,50464,46,,2759,28.2,14.5,,,56.5,0.0,56.5,83.3,45,2641,shot,,,,
16032019,8108016,Reinaldo,,,reinaldo,Reinaldo,D,6,822,243109,رينالدو,True,miss,assisted,12.8,24.0,0,left-foot,right,0.0,34.6,13.9,,,,50463,45,1.0,2757,24.0,12.8,,,65.4,0.0,65.4,86.1,1,2643,shot,,,,
16032019,8108016,Dudu,,,dudu,Dudu,M,7,4183,147464,دودو,False,block,assisted,17.8,41.9,0,right-foot,,,,,16.3,42.6,0.0,50462,39,,2321,41.9,17.8,42.6,16.3,,,,,7,379,shot,,,,
16032019,8108016,Antony,,,antony,Antony,M,21,51944,958380,"سانتوس, أنتوني",True,block,assisted,21.1,46.0,0,left-foot,,,,,19.9,46.4,0.0,50461,37,,2195,46.0,21.1,46.4,19.9,,,,,9,505,shot,,,,
16032019,8108016,Hernanes,,,hernanes,Hernanes,M,,469,34335,,True,miss,free-kick,27.7,47.7,0,right-foot,close-high-right,0.0,43.9,58.3,,,,50460,36,,2145,47.7,27.7,,,56.1,0.0,56.1,41.7,10,555,shot,,,,
16032019,8108016,Hudson,,,hudson,Hudson,M,25,97,551478,,True,miss,throw-in-set-piece,10.6,47.6,0,head,right,0.0,27.6,4.2,10.1,48.9,0.0,50459,25,,1489,47.6,10.6,48.9,10.1,72.4,0.0,72.4,95.8,21,1211,shot,,,,
16032019,8108016,Robert Arboleda,,,robert-arboleda,R. Arboleda,D,5,1623,338937,أربوليدا,True,save,corner,9.6,43.4,0,head,low-centre,0.0,48.7,10.1,1.2,50.2,0.0,50458,21,,1210,43.4,9.6,50.2,1.2,51.3,0.0,51.3,89.9,25,1490,shot,,,,
16032019,8108016,Hernanes,,,hernanes,Hernanes,M,,469,34335,,True,save,free-kick,20.3,82.8,0,left-foot,high-right,0.0,46.4,33.5,1.0,54.0,0.0,50457,20,,1175,82.8,20.3,54.0,1.0,53.6,0.0,53.6,66.5,26,1525,shot,,,,
16032019,8108016,Robert Arboleda,,,robert-arboleda,R. Arboleda,D,5,1623,338937,أربوليدا,True,miss,throw-in-set-piece,10.2,45.6,0,head,close-high,0.0,51.6,59.7,,,,50456,14,,827,45.6,10.2,,,48.4,0.0,48.4,40.3,32,1873,shot,,,,
16032019,8108016,Antony,,,antony,Antony,M,21,51944,958380,"سانتوس, أنتوني",True,save,regular,23.8,62.9,0,left-foot,low-centre,0.0,50.7,4.4,2.5,51.1,0.0,50455,8,,428,62.9,23.8,51.1,2.5,49.3,0.0,49.3,95.6,38,2272,shot,,,,
15122020,9215321,Zé Rafael,,,ze-rafael,Z. Rafael,M,8,1391,329069,,True,save,assisted,26.9,62.1,0,left-foot,high-centre,0.0,51.8,24.7,2.3,50.4,0.0,549496,90,3.0,5530,62.1,26.9,50.4,2.3,48.2,0.0,48.2,75.3,1,770,shot,,,,
15122020,9215321,Willian,,,willian,Willian,F,11,606,146308,ويليان,True,miss,corner,2.3,55.0,0,right-foot,close-right,0.0,43.9,11.1,,,,549495,90,2.0,5460,55.0,2.3,,,56.1,0.0,56.1,88.9,1,840,shot,,,,
15122020,9215321,Willian,,,willian,Willian,F,11,606,146308,ويليان,True,save,assisted,26.9,57.1,0,right-foot,low-centre,0.0,50.1,16.5,6.2,51.8,0.0,549494,87,,5179,57.1,26.9,51.8,6.2,49.9,0.0,49.9,83.5,4,221,shot,,,,
15122020,9215321,Emerson Santos,,,emerson-santos,E. Santos,D,,67,844015,,True,miss,corner,4.8,54.6,0,head,right,0.0,39.5,9.7,,,,549493,86,,5145,54.6,4.8,,,60.5,0.0,60.5,90.3,5,255,shot,,,,
15122020,9215321,Óscar Cardozo,,,oscar-cardozo,Ó. Cardozo,F,7,481,19103,كاردوزو,False,save,assisted,26.5,49.9,0,left-foot,low-left,0.0,51.9,2.5,0.3,50.7,0.0,549492,84,,5027,49.9,26.5,50.7,0.3,48.1,0.0,48.1,97.5,7,373,shot,,,,
15122020,9215321,Gabriel Menino,,,gabriel-menino,Gabriel Menino,M,25,1987,974556,,True,goal,assisted,11.0,54.4,0,right-foot,low-right,0.0,47.8,14.6,,,,549491,82,,4866,54.4,11.0,,,52.2,0.0,52.2,85.4,9,534,shot,regular,,,
15122020,9215321,Danilo,,,danilo,Danilo,M,28,3809,1064039,أوليفيرا ، دانيلو,True,miss,assisted,29.7,58.1,0,left-foot,close-right,0.0,41.2,4.2,,,,549490,80,,4797,58.1,29.7,,,58.8,0.0,58.8,95.8,11,603,shot,,,,
15122020,9215321,Héctor Villalba,,,hector-villalba,H. Villalba,F,15,156,255471,,False,block,regular,9.4,60.2,0,left-foot,low-centre,0.0,48.3,19.0,3.7,55.1,0.0,549489,78,,4663,60.2,9.4,55.1,3.7,51.7,0.0,51.7,81.0,13,737,shot,,,,
15122020,9215321,Willian,,,willian,Willian,F,11,606,146308,ويليان,True,save,assisted,5.2,56.0,0,head,low-right,0.0,48.1,13.3,1.1,52.3,0.0,549488,77,,4615,56.0,5.2,52.3,1.1,51.9,0.0,51.9,86.7,14,785,shot,,,,
15122020,9215321,Gustavo Scarpa,,,gustavo-scarpa,Gustavo Scarpa,M,31,6377,559036,"سكاربا, غوستافو",True,save,assisted,14.6,25.2,0,left-foot,low-centre,0.0,50.9,7.6,1.5,45.8,0.0,549487,76,,4500,25.2,14.6,45.8,1.5,49.1,0.0,49.1,92.4,15,900,shot,,,,
15122020,9215321,Pablo Adorno,,,adorno-pablo,P. Adorno,D,26,17,885566,,False,block,corner,8.7,44.8,0,head,low-centre,0.0,49.7,19.0,6.2,46.4,0.0,549486,71,,4250,44.8,8.7,46.4,6.2,50.3,0.0,50.3,81.0,20,1150,shot,,,,
15122020,9215321,Rony,,,rony,Rony,F,10,3832,835260,روني,True,goal,assisted,2.8,48.5,0,right-foot,low-left,0.0,52.3,1.3,,,,549485,68,,4026,48.5,2.8,,,47.7,0.0,47.7,98.7,23,1374,shot,regular,,,
15122020,9215321,Gabriel Veron,,,gabriel-veron,G. Veron,F,7,2669,1002819,فيرون,True,save,regular,8.8,61.2,0,right-foot,low-right,0.0,48.1,15.8,4.4,55.2,0.0,549484,65,,3859,61.2,8.8,55.2,4.4,51.9,0.0,51.9,84.2,26,1541,shot,,,,
